Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0036765	66	292	248	606	84	79	26	57	522	323	140	123	399	328	87	74	47	59	272	334	186.3	248	67	303	4.51	2.173	3.582	0.000341475550041389	0.0069080053805591	0.167	0.8034	0.2282	0.2282	TRUE	0.0969
FBgn0034605	75	298	255	468	8	0	13	9	208	145	159	125	410	253	8	0	24	9	108	150	124.72	237	10	129	12.976	3.698	3.576	0.000348970839261193	0.00703401387276507	0.5807	0.861	0.6411	0.6411	TRUE	0.3506
FBgn0037536	713	4299	1179	4138	432	482	206	671	2028	1362	1515	1808	1896	2236	446	453	373	700	1058	1407	1189.28	1864	493	1232	2.496	1.319	3.572	0.000354357736042333	0.00712687167233903	0.0506	0.7052	0.0862	0.0862	TRUE	0.3366
FBgn0033079	218	1056	785	1668	205	158	32	183	1030	1147	463	444	1262	901	212	149	58	191	537	1185	540.27	768	152	861	5.638	2.495	3.571	0.00035560316478149	0.00714152460433989	0.2563	0.7271	0.3095	0.3095	TRUE	0.1835
FBgn0001091	4131	24066	6248	18178	10955	11658	4276	9786	30366	49987	8779	10119	10048	9824	11320	10966	7750	10204	15837	51649	14649.52	9692	10060	33743	3.354	1.746	3.569	0.000358984288221087	0.00719896358541474	0.0931	0.6884	0.1533	0.1533	TRUE	0.1943
FBgn0039519	94	297	438	994	47	97	41	42	152	1636	200	125	704	537	49	91	74	44	79	1690	359.38	392	64	884	13.724	3.779	3.566	0.000362168029229816	0.00725228356502662	0.7071	0.7473	0.7124	0.7124	TRUE	0.149
FBgn0083167	766	2760	1263	3318	396	490	110	620	1927	2724	1628	1160	2031	1793	409	461	199	646	1005	2815	1214.81	1653	429	1910	4.446	2.153	3.563	0.000366052559117775	0.00731946195272112	0.1802	0.7048	0.2325	0.2325	TRUE	0.5807
FBgn0267520	11710	11013	3459	12010	7	2	3	1	39	81	24884	4630	5563	6491	7	2	5	1	20	84	4168.79	10392	4	52	13.587	3.764	3.562	0.000368253355196239	0.00735282746928675	0.5683	0.6921	0.6026	0.6026	TRUE	2.4879
FBgn0052000	1193	3913	1490	4094	312	383	419	374	2174	1793	2535	1645	2396	2213	322	360	759	390	1134	1853	1360.77	2197	458	1494	3.266	1.707	3.561	0.000369354914199369	0.00735483346266401	0.0972	0.7029	0.146	0.146	TRUE	1.4521
FBgn0039849	518	3054	552	1291	286	358	103	327	1140	1343	1101	1284	888	698	296	337	187	341	595	1388	711.24	993	290	992	3.41	1.77	3.558	0.000373489453432071	0.00741451692251569	0.1062	0.7175	0.1566	0.1566	TRUE	0.1027
FBgn0029868	457	3067	856	2566	558	376	318	680	2236	1692	971	1290	1377	1387	577	354	576	709	1166	1748	1015.41	1256	554	1457	2.631	1.395	3.554	0.000378782806472158	0.00750881210477161	0.0555	0.7083	0.0976	0.0976	TRUE	0.4675
FBgn0032193	46	129	48	144	74	51	63	104	474	301	98	54	77	78	76	48	114	108	247	311	121.23	77	86	279	3.232	1.692	3.552	0.000381745243117612	0.00754067886216002	0.0762	0.866	0.1389	0.1389	TRUE	0.5934
FBgn0026379	243	596	255	648	143	218	76	89	1254	338	516	251	410	350	148	205	138	93	654	349	311.39	382	146	502	3.44	1.782	3.547	0.000390050064857087	0.00767709650445921	0.0997	0.7566	0.158	0.158	TRUE	0.143
FBgn0051262	0	0	1	2	32	24	19	12	391	113	0	0	2	1	33	23	34	13	204	117	42.6	1	26	160	6.301	2.656	3.543	0.000395450285946375	0.00777231379931873	0	1.1965	0.341	0.341	TRUE	0.4866
FBgn0038519	510	2995	490	1317	562	549	193	475	1845	1977	1084	1259	788	712	581	516	350	495	962	2043	879	961	486	1502	3.09	1.628	3.541	0.000398739490935509	0.00781472843440557	0.0826	0.7116	0.1342	0.1342	TRUE	0.1677
FBgn0039674	535	2912	1011	2169	371	639	137	379	1325	3167	1137	1224	1626	1172	383	601	248	395	691	3272	1075.06	1290	407	1982	4.864	2.282	3.539	0.000402291477168964	0.00787317470261129	0.2137	0.7071	0.2652	0.2652	TRUE	0.7956
FBgn0259979	923	3715	571	1191	422	516	256	686	2564	3012	1961	1562	918	644	436	485	464	715	1337	3112	1163.54	1271	525	2224	4.234	2.082	3.532	0.000411870535690396	0.00803787456445508	0.1648	0.7056	0.2216	0.2216	TRUE	0.1376
FBgn0054015	80	215	65	119	32	5	6	28	170	200	170	90	105	64	33	5	11	29	89	207	80.24	107	20	148	7.524	2.912	3.531	0.000413603607663712	0.00804895922125283	0.3307	0.9574	0.4117	0.4117	TRUE	0.4448
FBgn0054005	5	13	15	20	0	0	0	0	3	41	11	5	24	11	0	0	0	0	2	42	9.5	13	0	22	101.884	6.671	3.529	0.000416411477316117	0.00809220447549478	1.2408	2.9728	1.598	1.598	TRUE	0.3851
FBgn0035517	132	829	199	958	92	125	43	140	345	925	281	349	320	518	95	118	78	146	180	956	303.91	367	109	568	5.188	2.375	3.527	0.000419878200083856	0.00814811389123404	0.2304	0.7584	0.2859	0.2859	TRUE	0.6071
FBgn0011455	671	2292	1188	2496	1176	1397	495	1589	5071	5101	1426	964	1911	1349	1215	1314	897	1657	2645	5271	1864.76	1412	1271	3958	3.113	1.638	3.527	0.000421028136849943	0.00815897021999391	0.089	0.6986	0.1378	0.1378	TRUE	0.3764
FBgn0033691	15	29	6	3	0	2	1	3	40	69	32	12	10	2	0	2	2	3	21	71	15.43	14	2	46	27.027	4.756	3.525	0.000423682844674103	0.00819891577711776	0.7332	2.0934	0.926	0.926	TRUE	0.5731
FBgn0031818	393	1702	458	1458	305	338	135	409	1164	775	835	716	737	788	315	318	245	426	607	801	578.73	769	326	704	2.152	1.106	3.524	0.000425878617658507	0.0082298809233393	0.0251	0.7244	0.0612	0.0612	TRUE	0.3233
FBgn0038136	301	2033	660	3871	206	267	157	466	792	4978	640	855	1061	2092	213	251	285	486	413	5144	1143.89	1162	309	2778	9.001	3.17	3.523	0.000426607534380213	0.00823245293649636	0.4886	0.7059	0.5172	0.5172	TRUE	1.198
FBgn0085203	17	57	8	28	3	3	0	0	30	29	36	24	13	15	3	3	0	0	16	30	13.96	22	2	23	13.982	3.805	3.523	0.000427352854600815	0.00823533388008292	0.1589	2.2415	0.4872	0.4872	TRUE	0.1866
FBgn0035088	185	879	190	586	141	302	123	292	929	921	393	370	306	317	146	284	223	304	484	952	377.83	346	239	718	2.996	1.583	3.516	0.000437779683287256	0.00842451515874654	0.0783	0.7444	0.1275	0.1275	TRUE	0.5168
FBgn0052603	0	7	14	55	154	78	128	63	8	21414	0	3	23	30	159	73	232	66	4	22126	2271.57	14	132	11065	83.524	6.384	3.513	0.000443202800343608	0.00850518485048283	2.484	0.6965	2.1126	2.1126	TRUE	2.7297
FBgn0050272	55	289	14	352	14	6	0	0	84	283	117	122	23	190	14	6	0	0	44	292	80.75	113	5	168	32.589	5.026	3.511	0.000446191479535858	0.00853881949133926	1.322	0.9557	1.2326	1.2326	TRUE	0.5516
FBgn0031249	985	5850	410	2750	1123	1428	996	1599	3238	24567	2093	2460	659	1486	1160	1343	1805	1667	1689	25384	3974.72	1674	1494	13536	9.06	3.18	3.507	0.000453852596823498	0.00862569646535113	0.5008	0.6924	0.5264	0.5264	TRUE	1.3284
FBgn0039427	254	1232	190	505	82	113	27	91	517	262	540	518	306	273	85	106	49	95	270	271	251.14	409	84	270	3.207	1.681	3.506	0.000455319944165669	0.00863790714880396	0.0841	0.7734	0.1406	0.1406	TRUE	0.0567
FBgn0052241	0	1	0	0	77	51	175	86	4	30532	0	0	0	0	80	48	317	90	2	31547	3208.42	0	134	15774	118.172	6.885	3.503	0.000460026125905729	0.00867665692638313	3.145	0.6937	2.4714	2.4714	TRUE	5.2161
FBgn0261631	9	20	43	77	0	0	0	0	8	21	19	8	69	42	0	0	0	0	4	22	16.42	34	0	13	59.706	5.9	3.503	0.000459398520557589	0.00867665692638313	0.8567	2.009	1.1098	1.1098	TRUE	0.0705
FBgn0020415	403	1385	904	1358	321	489	291	451	1832	2341	856	582	1454	734	332	460	527	470	955	2419	879.01	906	447	1687	3.772	1.915	3.502	0.000462228952068247	0.00870111366584055	0.1422	0.7116	0.1904	0.1904	TRUE	0.9048
FBgn0040253	1	1	2	4	0	0	0	0	9	43	2	0	3	2	0	0	0	0	5	44	5.7	2	0	24	114.156	6.835	3.499	0.000466379148844319	0.00875110403184471	1.088	4.4916	1.756	1.756	TRUE	0.4463
FBgn0051087	99	226	221	315	86	106	18	61	87	1998	210	95	355	170	89	100	33	64	45	2064	322.57	208	72	1054	14.782	3.886	3.499	0.000466784661755052	0.00875110403184471	0.7883	0.7542	0.7839	0.7839	TRUE	0.8383
FBgn0052641	3	19	11	12	0	0	0	0	11	14	6	8	18	6	0	0	0	0	6	14	5.87	10	0	10	46.632	5.543	3.498	0.000469414500877278	0.00877659020111144	0.2116	4.3819	0.8909	0.8909	TRUE	0.4793
FBgn0259216	34	181	193	645	53	41	30	39	176	841	72	76	310	349	55	39	54	41	92	869	195.64	202	47	480	10.205	3.351	3.495	0.000473745990751553	0.0088336684942162	0.5465	0.7979	0.5793	0.5793	TRUE	0.1147
FBgn0034576	363	1664	633	2093	510	425	185	437	1482	1838	771	700	1018	1131	527	400	335	456	773	1899	800.99	905	430	1336	3.107	1.636	3.494	0.00047658799324053	0.00887468504394125	0.0856	0.714	0.1391	0.1391	TRUE	0.1217
FBgn0037473	139	601	133	269	126	122	55	60	477	391	295	253	214	145	130	115	100	63	249	404	196.73	227	102	326	3.2	1.678	3.49	0.000483369558980131	0.00897677042530709	0.087	0.7973	0.1426	0.1426	TRUE	0.2098
FBgn0035798	36	420	142	705	293	212	130	184	324	5585	77	177	228	381	303	199	236	192	169	5771	773.18	216	232	2970	12.777	3.676	3.488	0.000487028870127433	0.00902047975677044	0.7087	0.715	0.7095	0.7095	TRUE	2.0506
FBgn0032956	689	2449	1077	3041	454	436	336	683	2600	1288	1464	1030	1732	1643	469	410	609	712	1356	1331	1075.65	1467	550	1344	2.444	1.289	3.483	0.00049553156495852	0.00914120111219208	0.0442	0.7071	0.0866	0.0866	TRUE	0.3297
FBgn0260477	7	16	8	18	0	0	0	0	2	40	15	7	13	10	0	0	0	0	1	41	8.66	11	0	21	98.248	6.618	3.482	0.000497163966783007	0.00915908603872108	1.2193	3.1941	1.6228	1.6228	TRUE	0.2086
FBgn0000116	3122	23621	8768	48284	10288	9161	6309	8691	26801	135363	6634	9932	14101	26095	10631	8617	11435	9062	13977	139864	25034.8	14190	9936	76920	7.741	2.953	3.479	0.000504097601413739	0.00924982278716286	0.3527	0.6878	0.4615	0.4615	TRUE	2.1097
FBgn0031010	47	317	226	642	38	28	10	30	98	450	100	133	363	347	39	26	18	31	51	465	157.47	236	28	258	8.923	3.157	3.477	0.00050709143372566	0.00928010905932113	0.4672	0.8248	0.5124	0.5124	TRUE	0.0486
FBgn0013278	18	7	84	21	179	231	13	217	11107	1412	38	3	135	11	185	217	24	226	5793	1459	809.13	47	163	3626	22.22	4.474	3.475	0.000511600088133793	0.0093502360023077	1.1256	0.7138	1.0594	1.0594	TRUE	7.1126
FBgn0086347	1023	4371	1286	3375	729	1084	524	703	2639	3353	2174	1838	2068	1824	753	1020	950	733	1376	3465	1620.03	1976	864	2420	2.801	1.486	3.474	0.000513235941663564	0.00936774241210762	0.0671	0.7003	0.1165	0.1165	TRUE	0.1179
FBgn0020637	3	4	0	0	4	2	0	0	7	491	6	2	0	0	4	2	0	0	4	507	52.51	2	2	256	163.995	7.358	3.471	0.000518536237122799	0.00945199892918959	3.4095	1.1003	2.6226	2.6226	TRUE	0.6053
FBgn0039780	0	8	5	48	0	2	0	0	6	199	0	3	8	26	0	2	0	0	3	206	24.8	9	0	104	188.007	7.555	3.468	0.000524349433004669	0.00952028398925822	2.7704	1.5622	2.4159	2.4159	TRUE	4.789
FBgn0051823	6	44	15	81	1	0	0	0	15	12	13	19	24	44	1	0	0	0	8	12	12.04	25	0	10	28.362	4.826	3.468	0.000523858374165958	0.00952028398925822	0	2.4896	0.5226	0.5226	TRUE	0.1915
FBgn0032052	265	1082	189	453	75	128	19	40	569	305	563	455	304	245	78	120	34	42	297	315	245.28	392	68	306	4.437	2.149	3.467	0.000525360101456471	0.00952611617037278	0.1758	0.7754	0.2387	0.2387	TRUE	0.2238
FBgn0015038	19	69	80	95	26	26	15	0	141	790	40	29	129	51	27	24	27	0	74	816	121.77	62	20	445	22.725	4.506	3.465	0.000530568840943881	0.00960795501352766	1.1092	0.8652	1.0619	1.0619	TRUE	2.5407
FBgn0038388	398	1944	621	1669	88	167	90	93	503	355	846	817	999	902	91	157	163	97	262	367	470.11	891	127	314	2.482	1.312	3.462	0.000535860774579178	0.00969108419157133	0.0407	0.7331	0.0871	0.0871	TRUE	0.2491
FBgn0053307	56	159	159	162	42	22	36	53	116	909	119	67	256	88	43	21	65	55	60	939	171.34	132	46	500	10.857	3.441	3.461	0.000537841717295218	0.00971419478152683	0.5941	0.8136	0.6232	0.6232	TRUE	2.2999
FBgn0051266	80	1141	102	759	70	144	48	36	236	1447	170	480	164	410	72	135	87	38	123	1495	317.45	306	83	809	9.733	3.283	3.46	0.000539274948837123	0.00972126926754956	0.5428	0.7553	0.5711	0.5711	TRUE	0.2061
FBgn0062961	7	12	22	19	4	0	0	0	51	48	15	5	35	10	4	0	0	0	27	50	14.59	16	1	38	34.735	5.118	3.46	0.00053964055353626	0.00972126926754956	0.6961	2.1746	1.0342	1.0342	TRUE	1.0982
FBgn0038082	71	114	147	200	12	21	64	64	124	1858	151	48	236	108	12	20	116	67	65	1920	274.26	136	54	992	18.551	4.213	3.46	0.00054087251848925	0.00973077550516401	0.9733	0.7661	0.9421	0.9421	TRUE	1.6817
FBgn0052076	178	1206	123	455	21	17	39	28	316	180	378	507	198	246	22	16	71	29	165	186	181.74	332	34	176	5.198	2.378	3.458	0.000544332463941786	0.00978028823703987	0.2198	0.8064	0.2882	0.2882	TRUE	0.3013
FBgn0039613	2	8	13	21	12	1	9	1	24	467	4	3	21	11	12	1	16	1	13	483	56.56	10	8	248	32.917	5.041	3.457	0.000546674159505943	0.00980960631414755	1.3522	1.0707	1.307	1.307	TRUE	0.8568
FBgn0035718	75	523	79	522	53	46	42	30	162	547	159	220	127	282	55	43	76	31	84	565	164.36	197	51	324	6.345	2.666	3.456	0.000548800993381085	0.00983499782820552	0.3145	0.819	0.3717	0.3717	TRUE	0.1723
FBgn0040634	20	39	24	25	0	3	0	2	35	20	43	16	39	14	0	3	0	2	18	21	15.48	28	1	20	14.35	3.843	3.449	0.000561835410475086	0.0100166191826249	0.2154	2.0888	0.485	0.485	TRUE	0.1156
FBgn0011016	887	3215	533	1402	724	629	408	488	2308	4468	1885	1352	857	758	748	592	739	509	1204	4617	1325.99	1213	647	2910	4.498	2.169	3.445	0.000570261005372877	0.0101014752774495	0.1889	0.7033	0.2531	0.2531	TRUE	0.4679
FBgn0260027	7	31	16	34	1	6	3	0	38	47	15	13	26	18	1	6	5	0	20	49	15.25	18	3	34	11.682	3.546	3.445	0.00057186998552684	0.0101042552302102	0.2121	2.1101	0.53	0.53	TRUE	0.418
FBgn0013279	2	2	13	1	32	12	3	74	2784	316	4	1	21	1	33	11	5	77	1452	327	193.19	7	32	890	27.924	4.803	3.44	0.000580720053079694	0.0102475210388277	1.3692	0.7993	1.2355	1.2355	TRUE	4.15
FBgn0083977	107	511	157	426	38	55	8	144	522	593	227	215	252	230	39	52	14	150	272	613	206.56	231	64	442	6.885	2.783	3.437	0.000587842801750589	0.0103277603881283	0.3561	0.792	0.4127	0.4127	TRUE	4.7583
FBgn0263492	20	119	12	30	38	9	11	8	1023	23	43	50	19	16	39	8	20	8	534	24	76.13	32	19	279	14.698	3.878	3.437	0.000587233130215148	0.0103277603881283	0.7641	0.972	0.7922	0.7922	TRUE	1.7666
FBgn0265052	39	227	154	457	50	35	54	54	330	514	83	95	248	247	52	33	98	56	172	531	161.49	168	60	352	5.92	2.566	3.437	0.000588257033035896	0.0103277603881283	0.2887	0.8213	0.3487	0.3487	TRUE	0.1366
FBgn0003060	1	10	1	27	33	34	55	22	3	4478	2	4	2	15	34	32	100	23	2	4627	483.97	6	47	2314	49.185	5.62	3.436	0.000591027886874135	0.0103501043256526	1.9147	0.7318	1.7054	1.7054	TRUE	2.743
FBgn0000326	167	847	177	467	114	141	67	105	364	607	355	356	285	252	118	133	121	109	190	627	254.64	312	120	408	3.388	1.76	3.434	0.000594515990680859	0.0103848640243204	0.1102	0.7722	0.1637	0.1637	TRUE	0.1317
FBgn0039315	2	18	27	40	0	2	1	0	29	42	4	8	43	22	0	2	2	0	15	43	13.91	19	1	29	33.661	5.073	3.434	0.000595341328057779	0.0103861504163817	0.6775	2.2476	0.9399	0.9399	TRUE	0.2991
FBgn0039958	486	1532	317	712	198	315	74	168	2104	491	1033	644	510	385	205	296	134	175	1097	507	498.63	643	202	802	3.956	1.984	3.429	0.000605765460303982	0.0105149012123368	0.1658	0.7305	0.2119	0.2119	TRUE	0.3471
FBgn0032715	369	1745	459	1370	579	361	328	438	1156	4684	784	734	738	740	598	340	594	457	603	4840	1042.81	749	497	2722	5.473	2.452	3.429	0.000606798801561206	0.0105196223854093	0.2783	0.7078	0.3267	0.3267	TRUE	0.3562
FBgn0013679	880	363	1240	992	283	216	45	188	1810	2994	1870	153	1994	536	292	203	82	196	944	3094	936.37	1138	193	2019	10.433	3.383	3.428	0.000609084367550616	0.0105278394915183	0.6069	0.7101	0.6218	0.6218	TRUE	0.098
FBgn0037513	117	621	257	647	125	173	48	96	326	1106	249	261	413	350	129	163	87	100	170	1143	306.45	318	120	656	5.468	2.451	3.427	0.000610013705547402	0.0105278394915183	0.2699	0.7578	0.3235	0.3235	TRUE	0.3412
FBgn0262808	1	7	1	17	1	4	0	0	12	113	2	3	2	9	1	4	0	0	6	117	14.37	4	1	62	47.516	5.57	3.427	0.000610320578469	0.0105278394915183	1.2064	2.1976	1.3818	1.3818	TRUE	1.4785
FBgn0037020	182	1099	330	697	361	379	178	408	1182	1024	387	462	531	377	373	356	323	425	616	1058	490.83	439	369	837	2.262	1.178	3.425	0.000614433667084336	0.0105592412662988	0.0361	0.7312	0.074	0.074	TRUE	0.145
FBgn0032304	3	4	1	7	25	0	0	13	22	1421	6	2	2	4	26	0	0	14	11	1468	153.26	4	10	740	74.552	6.22	3.424	0.000616174116541469	0.0105759972276441	2.4796	0.8286	2.0726	2.0726	TRUE	2.6774
FBgn0042185	243	1098	336	1107	483	524	103	466	1941	1548	516	462	540	598	499	493	187	486	1012	1599	639.3	529	416	1306	3.132	1.647	3.423	0.000620439108706777	0.0106359890384634	0.0959	0.7209	0.147	0.147	TRUE	1.0023
FBgn0033096	7	31	8	33	0	2	0	0	14	22	15	13	13	18	0	2	0	0	7	23	9.05	15	0	15	26.103	4.706	3.422	0.000621990724730484	0.0106465301718678	0	3.0846	0.5691	0.5691	TRUE	0.5289
FBgn0038326	373	2048	623	1614	242	284	201	292	861	1513	793	861	1002	872	250	267	364	304	449	1563	672.62	882	296	1006	3.394	1.763	3.422	0.000622680059325692	0.0106465301718678	0.1174	0.7192	0.1682	0.1682	TRUE	0.1664
FBgn0039902	401	1366	494	1226	201	125	98	124	584	556	852	574	794	663	208	118	178	129	305	574	439.48	721	158	440	2.781	1.476	3.421	0.000623365629951588	0.0106465301718678	0.0653	0.7363	0.1154	0.1154	TRUE	0.1521
FBgn0086450	479	1291	847	2284	310	391	233	344	1001	3393	1018	543	1362	1234	320	368	422	359	522	3506	965.42	1039	367	2014	5.483	2.455	3.42	0.000625512127655148	0.0106700013182854	0.2802	0.7094	0.3287	0.3287	TRUE	0.509
FBgn0010516	1414	8071	1561	3626	998	855	412	1360	3474	5222	3005	3394	2510	1960	1031	804	747	1418	1812	5396	2207.61	2717	1000	3604	3.602	1.849	3.411	0.000646306658514749	0.0109840333341922	0.1319	0.6968	0.1876	0.1876	TRUE	0.2894
FBgn0033981	150	245	440	385	28	7	1	3	52	373	319	103	708	208	29	7	2	3	27	385	179.04	334	10	206	20.11	4.33	3.409	0.000652197450429755	0.0110705309245552	1.0282	0.8082	0.992	0.992	TRUE	0.5427
FBgn0034755	2	66	17	88	0	5	0	0	18	125	4	28	27	48	0	5	0	0	9	129	25.01	27	1	69	54.414	5.766	3.402	0.000669985237530334	0.0113445907193096	1.5166	1.5546	1.5255	1.5255	TRUE	0.9522
FBgn0037301	273	1284	472	1585	277	206	135	166	887	610	580	540	759	857	286	194	245	173	463	630	472.63	684	224	546	2.435	1.284	3.4	0.000673447842047369	0.0113753408723331	0.0454	0.7329	0.0886	0.0886	TRUE	0.1084
FBgn0262004	12	25	27	97	1	1	0	9	33	112	26	11	43	52	1	1	0	9	17	116	27.61	33	3	66	22.498	4.492	3.399	0.000677521564899218	0.0114301776095391	0.8736	1.4729	0.9777	0.9777	TRUE	0.9266
FBgn0051373	145	1053	410	1152	45	62	5	18	220	291	308	443	659	623	47	58	9	19	115	301	258.09	508	33	208	6.183	2.628	3.396	0.000683539722608069	0.0114896208604327	0.3073	0.771	0.3693	0.3693	TRUE	0.231
FBgn0010247	389	924	230	435	75	132	46	143	1034	338	827	389	370	235	78	124	83	149	539	349	314.28	455	108	444	4.088	2.031	3.389	0.000700353173096892	0.0117436647969415	0.1685	0.756	0.2252	0.2252	TRUE	0.4978
FBgn0030968	141	727	388	609	105	137	62	164	323	1396	300	306	624	329	109	129	112	171	168	1442	369	390	130	805	6.18	2.628	3.387	0.000705389841495582	0.0117957139424749	0.3331	0.7458	0.3817	0.3817	TRUE	1.2123
FBgn0032242	1009	4218	954	2458	1496	1574	1115	1478	5635	4189	2144	1773	1534	1328	1546	1481	2021	1541	2939	4328	2063.58	1695	1647	3634	2.206	1.142	3.387	0.000706424608554986	0.0117957139424749	0.0379	0.6975	0.0724	0.0724	TRUE	0.2504
FBgn0031558	48	55	151	135	71	23	38	59	92	1780	102	23	243	73	73	22	69	62	48	1839	255.35	110	56	944	16.759	4.067	3.384	0.000713363293771074	0.0118896750663871	0.9426	0.7719	0.9173	0.9173	TRUE	2.9574
FBgn0039307	27	122	181	311	17	0	0	0	1484	22	57	51	291	168	18	0	0	0	774	23	138.21	142	4	398	89.412	6.482	3.382	0.000720585396483043	0.0119523750578706	2.8629	0.844	2.2632	2.2632	TRUE	2.3567
FBgn0033529	328	1576	389	1098	804	852	555	687	2577	1585	697	663	626	593	831	801	1006	716	1344	1638	891.48	645	838	1491	1.779	0.831	3.381	0.000721832923463671	0.0119587116348891	0.0121	0.7113	0.0379	0.0379	TRUE	0.1376
FBgn0033523	114	559	135	348	132	64	35	117	481	296	242	235	217	188	136	60	63	122	251	306	182.12	220	95	278	2.901	1.536	3.379	0.000727470341319249	0.0119945796014416	0.0679	0.8061	0.1264	0.1264	TRUE	0.4577
FBgn0040529	922	4692	1113	3467	1637	2264	1107	1742	4822	11855	1959	1973	1790	1874	1692	2130	2006	1816	2515	12249	3000.36	1899	1911	7382	3.863	1.95	3.379	0.000727354728014662	0.0119945796014416	0.1624	0.6942	0.213	0.213	TRUE	0.0482
FBgn0265153	5	23	19	71	0	0	0	0	5	21	11	10	31	38	0	0	0	0	3	22	11.35	22	0	12	55.991	5.807	3.377	0.000733019390377372	0.0120716673621504	0.8163	2.5988	1.1848	1.1848	TRUE	0.052
FBgn0036262	1577	4484	6234	7263	176	289	71	386	1126	3121	3351	1885	10025	3925	182	272	129	402	587	3225	2398.41	4796	246	1906	7.734	2.951	3.376	0.000735219135693996	0.0120834265761182	0.4756	0.696	0.4876	0.4876	TRUE	0.3451
FBgn0024733	8633	34870	3691	10088	2231	2534	1226	2663	13496	12240	18346	14661	5936	5452	2305	2384	2222	2777	7039	12647	7376.79	11099	2422	9843	4.064	2.023	3.374	0.000739675169295524	0.0121231236789084	0.1708	0.6899	0.23	0.23	TRUE	0.0869
FBgn0050457	1	9	0	2	46	5	21	4	0	5285	2	4	0	1	48	5	38	4	0	5461	556.22	2	24	2730	115.851	6.856	3.374	0.000740530968010324	0.0121231236789084	3.2514	0.726	2.6278	2.6278	TRUE	1.8413
FBgn0086446	122	617	119	455	80	76	64	70	286	354	259	259	191	246	83	71	116	73	149	366	181.4	239	86	258	3.009	1.589	3.371	0.000749808330474963	0.0122315250320809	0.081	0.8066	0.1357	0.1357	TRUE	0.2896
FBgn0046696	125	365	138	435	0	0	2	1	10	21	266	153	222	235	0	0	4	1	5	22	90.77	219	1	14	14.473	3.855	3.366	0.000762295930408403	0.0124205694227039	0.2118	0.9261	0.3801	0.3801	TRUE	0.3532
FBgn0039042	1	4	4	9	0	0	0	0	18	14	2	2	6	5	0	0	0	0	9	14	3.9	4	0	12	55.491	5.794	3.366	0.000763673760541111	0.0124283631912798	0	6.2584	1.1886	1.1886	TRUE	0.3256
FBgn0286203	108	361	166	306	142	245	157	252	666	1827	230	152	267	165	147	230	285	263	347	1888	397.32	204	231	1118	4.836	2.274	3.365	0.000765530370478431	0.0124439213281182	0.2367	0.7416	0.2903	0.2903	TRUE	0.4449
FBgn0004888	1728	10814	2325	6659	1473	1470	798	869	4239	4423	3672	4547	3739	3599	1522	1383	1446	906	2211	4570	2759.48	3889	1314	3390	2.579	1.367	3.363	0.000771567936822172	0.0124833187155409	0.0586	0.6948	0.1054	0.1054	TRUE	0.3508
FBgn0040256	273	331	1737	1057	0	1	0	4	78	28	580	139	2793	571	0	1	0	4	41	29	415.87	1021	1	35	25.697	4.684	3.362	0.000773667693404061	0.0125026509003087	1.0052	0.7391	0.9422	0.9422	TRUE	0.4362
FBgn0011227	172	271	455	921	312	166	33	289	1918	2033	366	114	732	498	322	156	60	301	1000	2101	564.95	428	210	1550	7.375	2.883	3.362	0.000774863088305231	0.0125073402933568	0.4306	0.7254	0.4688	0.4688	TRUE	0.292
FBgn0034399	273	887	193	441	21	58	6	44	207	251	580	373	310	238	22	55	11	46	108	259	200.21	375	34	184	5.45	2.446	3.36	0.000779688223628665	0.0125705393067413	0.2553	0.7953	0.3249	0.3249	TRUE	0.2024
FBgn0010620	571	2610	635	1770	393	527	261	577	1517	1457	1213	1097	1021	957	406	496	473	602	791	1505	856.17	1072	494	1148	2.322	1.215	3.358	0.000786116942212663	0.0126594146743035	0.0418	0.7123	0.0826	0.0826	TRUE	0.1673
FBgn0262559	2034	14448	2897	8753	4210	4421	1524	3881	11744	16093	4322	6075	4659	4730	4350	4158	2762	4047	6125	16628	5785.72	4946	3829	11376	2.97	1.571	3.357	0.000787773823369701	0.0126713281926649	0.0863	0.6907	0.1401	0.1401	TRUE	0.2839
FBgn0037008	73	308	68	213	61	86	19	59	255	198	155	130	109	115	63	81	34	62	133	205	108.66	127	60	169	2.777	1.474	3.356	0.00079153341445791	0.0127169967297267	0.0478	0.8867	0.1139	0.1139	TRUE	0.3504
FBgn0085438	6	24	21	71	0	0	0	0	7	14	13	10	34	38	0	0	0	0	4	14	11.31	24	0	9	41.582	5.378	3.354	0.000797196428808235	0.0127486840935687	0.5174	2.606	0.9229	0.9229	TRUE	0.0291
FBgn0032732	142	471	121	373	163	230	50	112	891	374	302	198	195	202	168	216	91	117	465	386	233.93	224	148	426	2.864	1.518	3.351	0.00080622245025171	0.012848414757933	0.0726	0.7797	0.1275	0.1275	TRUE	0.5288
