Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0266456	4	19	5	23	23608	15024	24777	11736	4	10	9	8	8	12	24395	14132	44907	12237	2	10	9572.09	9	23918	6	2553.536	11.318	17.558	5.1231075345221e-69	7.3946934153292e-65	0.2851	0.6892	0.3427	0.3427	TRUE	0.1485
FBgn0052762	0	0	1	2	460901	314589	698174	275073	0	3	0	0	2	1	476271	295906	1265416	286816	0	3	232441.55	1	581102	2	912518.766	19.799	16.642	3.48145903085746e-62	2.51256898256983e-58	0.8077	0.687	0.7646	0.7646	TRUE	0.6635
FBgn0004590	0	0	0	0	227823	185704	510029	145446	2	0	0	0	0	0	235421	174675	924410	151655	1	0	148616.21	0	371540	0	2151654.672	21.037	15.351	3.50140158904596e-53	1.68464101787631e-49	0.8749	0.6871	0.8047	0.8047	TRUE	2.0648
FBgn0045823	1506	6337	2518	5906	264885	284188	355925	247058	53888	65796	3200	2664	4049	3192	273718	267311	645102	257605	28104	67984	155292.98	3276	360934	48044	110.168	6.784	14.633	1.74058731882598e-48	5.02472747198683e-45	0.1804	0.6871	0.2063	0.2063	TRUE	2.2955
FBgn0004592	0	0	0	0	69242	73832	222527	47299	3	62997	0	0	0	0	71551	69447	403323	49318	2	65092	65873.26	0	148410	32547	1073741824	30	14.522	8.75840403151285e-48	2.10698006318094e-44	4.3048	0.6873	3.1007	3.1007	TRUE	4.5421
FBgn0038809	1005	4109	1363	3025	13547	16947	9599	12531	6665	3428	2136	1728	2192	1635	13999	15941	17398	13066	3476	3542	7511.12	1923	15101	3509	7.862	2.975	14.238	5.34097926868614e-46	1.10130992520308e-42	0.0159	0.6898	0.0416	0.0416	TRUE	0.0455
FBgn0043577	0	0	0	1	26608	19262	38529	13209	1	0	0	0	0	1	27495	18118	69832	13773	1	0	12921.98	0	32304	0	112528.285	16.78	13.549	8.04642899388947e-42	8.93401200752313e-39	0.5168	0.6886	0.5666	0.5666	TRUE	0.3465
FBgn0000639	2	23	8	80	1612263	1125084	2987174	936630	48	16136	4	10	13	43	1666029	1058267	5414151	976615	25	16673	913182.94	18	2278766	8349	128518.165	16.972	13.512	1.32270252384046e-41	1.36370630207951e-38	1.0489	0.687	1.4833	1.4833	TRUE	1.064
FBgn0011760	2837	14572	2679	7768	82697	88071	64880	72271	44674	36731	6029	6127	4308	4198	85455	82841	117593	75356	23299	37952	44315.77	5166	90311	30626	17.484	4.128	13.491	1.77489787301601e-41	1.70792505994087e-38	0.0525	0.6874	0.0898	0.0898	TRUE	0.3378
FBgn0002535	0	0	0	0	24545	23882	60817	17694	29	526417	0	0	0	0	25364	22464	110229	18449	15	543923	72044.33	0	44126	271969	174539394.421	27.379	13.463	2.57160829492802e-41	2.31991213306194e-38	4.1031	0.6872	2.9739	2.9739	TRUE	8.3035
FBgn0011573	310	1445	391	1232	2454	3040	1557	2984	5938	2448	659	608	629	666	2536	2859	2822	3111	3097	2529	1951.59	640	2832	2813	4.426	2.146	12.794	1.78196531170344e-37	1.42893818384041e-34	0.0068	0.6981	0.0259	0.0259	TRUE	0.0403
FBgn0259233	10	120	40	105	19256	12682	28433	7066	195	34	21	50	64	57	19898	11929	51534	7368	102	35	9105.81	48	22682	68	468.042	8.87	12.628	1.47612412740513e-36	1.12138819236662e-33	0.4476	0.6893	0.4622	0.4622	TRUE	0.2404
FBgn0015737	1435	5297	1089	2638	44935	56069	24994	42224	17552	17056	3049	2227	1751	1426	46434	52739	45301	44027	9154	17623	22373.06	2113	47125	13388	22.309	4.48	12.576	2.84956256771915e-36	2.05652930512291e-33	0.0789	0.6879	0.1216	0.1216	TRUE	0.7067
FBgn0261634	0	1	0	1	13994	11229	26714	6027	0	0	0	0	0	1	14461	10562	48418	6284	0	0	7972.63	0	19931	0	47756.051	15.543	12.572	3.02319419782567e-36	2.07794214530551e-33	0.7399	0.6897	0.7241	0.7241	TRUE	0.4858
FBgn0004591	0	0	0	0	22909	17512	42049	11301	0	0	0	0	0	0	23673	16472	76212	11783	0	0	12814.08	0	32035	0	185520.858	17.501	12.518	5.94884824828466e-36	3.90298525526095e-33	1.0691	0.6886	0.8782	0.8782	TRUE	0.6091
FBgn0031512	0	0	0	0	347	258	481	196	0	490	0	0	0	0	359	243	872	204	0	506	218.37	0	420	253	23931760.463	24.512	12.374	3.59406681357375e-35	2.25551132117928e-32	4.2132	0.7863	2.7691	2.7691	TRUE	0.701
FBgn0032280	0	0	0	0	203	192	230	110	4	20105	0	0	0	0	210	181	417	115	2	20774	2169.76	0	231	10388	12401632.178	23.564	12.266	1.38185273232603e-34	8.31069264099749e-32	3.4458	0.6969	2.5438	2.5438	TRUE	2.0228
FBgn0261630	0	0	0	0	13252	9965	19685	5882	0	0	0	0	0	0	13694	9373	35678	6133	0	0	6487.86	0	16220	0	93929.94	16.519	12.182	3.87467035923453e-34	2.23707967860765e-31	0.8378	0.6903	0.7669	0.7669	TRUE	0.2853
FBgn0003507	641	3577	845	1854	8602	10300	4583	8987	2727	992	1362	1504	1359	1002	8889	9688	8307	9371	1422	1025	4392.86	1307	9064	1224	6.939	2.795	12.11	9.34556627135506e-34	5.18822706002842e-31	0.0202	0.6919	0.0507	0.0507	TRUE	0.2021
FBgn0033725	1	3	6	23	196775	148309	448247	147947	25	9501	2	1	10	12	203337	139501	812432	154263	13	9817	131938.89	6	327383	4915	51013.316	15.639	11.941	7.2416844399252e-33	3.87135085947705e-30	1.7451	0.6871	1.5603	1.5603	TRUE	2.836
FBgn0030996	468	2994	397	1380	10531	10676	7410	8947	3209	1670	995	1259	638	746	10882	10042	13430	9329	1674	1726	5072.02	910	10921	1700	12	3.585	11.819	3.11830840625739e-32	1.60748798342569e-29	0.0504	0.6912	0.0877	0.0877	TRUE	0.4166
FBgn0004593	0	2	0	1	4015	3409	6131	1977	0	0	0	1	0	1	4149	3207	11112	2061	0	0	2053.04	0	5132	0	9288.229	13.181	11.761	6.18839626398898e-32	3.08011419566955e-29	0.5217	0.6975	0.5724	0.5724	TRUE	0.3217
FBgn0003065	1	14	1	2	2835	2058	4649	1078	20	6	2	6	2	1	2930	1936	8426	1124	10	6	1444.28	3	3604	8	1239.226	10.275	11.75	7.07424858262561e-32	3.40365680138727e-29	0.5357	0.702	0.5634	0.5634	TRUE	0.3037
FBgn0036227	0	0	0	0	666	657	1183	440	0	11011	0	0	0	0	688	618	2144	459	0	11377	1528.63	0	977	5688	51773699.449	25.626	11.746	7.40040472784136e-32	3.4457239303762e-29	5.6846	0.7011	3.573	3.573	TRUE	5.0474
FBgn0051789	0	0	0	0	208	360	573	157	0	1927	0	0	0	0	215	339	1039	164	0	1991	374.69	0	439	996	22739691.635	24.439	11.635	2.75144225817809e-31	1.24107242357945e-28	5.0529	0.7449	3.2384	3.2384	TRUE	2.4806
FBgn0029770	0	0	2	1	72629	46230	85085	35284	0	16	0	0	3	1	75051	43484	154214	36790	0	17	30955.97	1	77385	8	97056.078	16.567	11.63	2.91273570495705e-31	1.27401294440455e-28	1.7619	0.6876	1.391	1.391	TRUE	0.3108
FBgn0003373	0	7	1	3	243955	221535	555581	170938	4	54995	0	3	2	2	252090	208378	1006972	178235	2	56824	170250.79	2	411419	28413	245869.908	17.908	11.255	2.18841668676978e-29	9.29047248730442e-27	2.4774	0.6871	2.1139	2.1139	TRUE	3.0411
FBgn0029573	0	3	0	9	7315	4448	8975	2433	11	40	0	1	0	5	7559	4184	16267	2537	6	41	3059.97	2	7637	24	4056.797	11.986	11.229	2.93361715748571e-29	1.20982371574711e-26	0.8731	0.694	0.8314	0.8314	TRUE	0.3126
FBgn0000640	3	8	6	26	380923	269719	639649	205739	11	124768	6	3	10	14	393626	253701	1159342	214522	6	128917	215014.72	8	505298	64462	60328.938	15.881	11.209	3.69603383761374e-29	1.48190423366991e-26	2.1063	0.687	1.8606	1.8606	TRUE	0.7342
FBgn0040239	345	1093	255	697	5124	5983	2282	5057	3664	1574	733	460	410	377	5295	5628	4136	5273	1911	1626	2584.82	495	5083	1768	10.307	3.365	11.179	5.15097596888058e-29	2.00943749013033e-26	0.0456	0.6953	0.0858	0.0858	TRUE	0.763
FBgn0263376	0	0	0	7	7896	5735	10978	3063	4	1	0	0	0	4	8159	5394	19897	3194	2	1	3665.16	1	9161	2	7708.154	12.912	11.14	8.00501699804331e-29	3.04064250920414e-26	1.0956	0.6929	0.8908	0.8908	TRUE	0.7191
FBgn0044047	83	330	142	253	5138	4611	5730	3061	727	615	176	139	228	137	5309	4337	10385	3192	379	635	2491.84	170	5806	507	34.244	5.098	10.966	5.55168597636019e-28	2.00332588456958e-25	0.1696	0.6956	0.2041	0.2041	TRUE	0.2123
FBgn0014020	1166	5831	2201	4888	64684	75460	74756	59600	17479	24990	2478	2452	3540	2642	66841	70979	135493	62144	9116	25821	38150.42	2778	83864	17468	30.194	4.916	10.95	6.67776227052278e-28	2.35089806372502e-25	0.1528	0.6875	0.1935	0.1935	TRUE	1.4029
FBgn0033158	8	50	10	41	2434	1831	4497	1255	17	25	17	21	16	22	2515	1722	8151	1309	9	26	1380.76	19	3424	18	177.88	7.475	10.922	9.03178302420125e-28	3.10392276598383e-25	0.4042	0.7027	0.4208	0.4208	TRUE	0.7116
FBgn0028938	10	100	23	167	8423	5893	15409	3142	26	22	21	42	37	90	8704	5543	27928	3276	14	23	4567.82	48	11363	18	236.089	7.883	10.548	5.19902697835135e-26	1.66761678678941e-23	0.4977	0.6917	0.5247	0.5247	TRUE	0.4084
FBgn0003654	240	1046	265	832	1788	2237	1129	1801	2448	1761	510	440	426	450	1848	2104	2046	1878	1277	1820	1279.78	456	1969	1548	4.321	2.111	10.441	1.6141367883102e-25	5.06488052227597e-23	0.0116	0.7039	0.0377	0.0377	TRUE	0.0433
FBgn0020238	5711	27607	3969	10005	253071	292840	363143	211045	84320	75683	12136	11608	6383	5407	261510	275449	658184	220054	43975	78200	157290.66	8884	353799	61088	39.828	5.316	10.408	2.2913415347722e-25	7.03685610912808e-23	0.231	0.6871	0.2506	0.2506	TRUE	1.2187
FBgn0004588	0	0	0	0	23426	18766	43923	11505	0	18	0	0	0	0	24207	17652	79609	11996	0	19	13348.24	0	33366	10	193224.62	17.56	10.387	2.85604903276009e-25	8.58837744559565e-23	2.6382	0.6886	1.7466	1.7466	TRUE	0.6022
FBgn0003514	595	3633	574	2107	35906	32576	42453	23478	8755	11051	1264	1528	923	1139	37103	30641	76945	24480	4566	11418	19000.78	1214	42292	7992	34.846	5.123	10.371	3.365261579696e-25	9.91309911047592e-23	0.2048	0.6881	0.234	0.234	TRUE	0.3914
FBgn0035886	0	17	3	6	51685	60920	115077	44249	96	136642	0	7	5	3	53409	57302	208573	46138	50	141186	50667.31	4	91356	70618	23054.22	14.493	10.315	6.00978084091486e-25	1.7349035331553e-22	2.0266	0.6874	1.7566	1.7566	TRUE	6.0946
FBgn0053100	431	2356	437	1334	4345	6285	2575	5212	5660	1883	916	991	703	721	4490	5912	4667	5434	2952	1946	2873.09	833	5126	2449	6.156	2.622	10.029	1.13435961548389e-23	3.1487205172874e-21	0.031	0.6945	0.0649	0.0649	TRUE	0.1044
FBgn0003377	0	0	0	0	43122	41940	113313	25185	7	7886	0	0	0	0	44560	39449	205376	26260	4	8148	32379.73	0	78911	4076	456970.064	18.802	9.974	1.97494851291432e-23	5.37856732743496e-21	3.2533	0.6876	2.4144	2.4144	TRUE	1.6862
FBgn0011586	531	2364	340	997	9564	15095	5627	13430	6598	1859	1128	994	547	539	9883	14199	10199	14003	3441	1921	5685.34	802	12071	2681	15.06	3.913	9.925	3.24474987815254e-23	8.67309624838033e-21	0.1	0.6908	0.1486	0.1486	TRUE	0.1043
FBgn0003372	1	13	10	27	26368	29599	90522	19519	171	53768	2	5	16	15	27247	27841	164068	20352	89	55556	29519.23	10	59877	27822	6217.986	12.602	9.852	6.7476028692942e-23	1.77081636027986e-20	1.6856	0.6877	1.5132	1.5132	TRUE	8.1126
FBgn0031747	0	2	2	6	4402	4694	9260	2936	3	132	0	1	3	3	4549	4415	16783	3061	2	136	2895.41	2	7202	69	3802.27	11.893	9.802	1.10625696058561e-22	2.8513773159094e-20	1.2567	0.6944	1.1443	1.1443	TRUE	1.1689
FBgn0015372	258	1385	266	868	2136	2788	1762	2179	1646	1014	548	582	428	469	2207	2622	3194	2272	858	1048	1422.89	507	2574	953	5.074	2.343	9.795	1.18675521716371e-22	3.00519733413001e-20	0.0228	0.7022	0.0536	0.0536	TRUE	0.2102
FBgn0039592	1	0	1	0	2693	1496	3056	928	0	0	2	0	2	0	2783	1407	5539	968	0	0	1070.02	1	2674	0	5232.786	12.353	9.757	1.72806199121773e-22	4.30049082435115e-20	0.9853	0.7072	0.8681	0.8681	TRUE	0.1766
FBgn0027363	528	2593	894	2400	9323	9055	8275	6879	4259	2497	1122	1090	1438	1297	9634	8517	14998	7173	2221	2580	5007.02	1237	10080	2400	8.151	3.027	9.729	2.26014966514446e-22	5.52932207910086e-20	0.0579	0.6913	0.0925	0.0925	TRUE	0.2416
FBgn0036717	14	142	8	39	114734	117726	297492	122231	94	233927	30	60	13	21	118560	110734	539194	127449	49	241706	113781.64	31	223984	120878	7232.917	12.82	9.718	2.51627375978803e-22	6.05331590813006e-20	1.851	0.6871	1.6534	1.6534	TRUE	7.3335
FBgn0033313	1652	10227	2076	9160	59783	49182	60227	35531	9530	3655	3511	4300	3339	4950	61777	46261	109159	37048	4970	3777	27909.13	4025	63561	4374	15.789	3.981	9.644	5.19359380299853e-22	1.20910214439485e-19	0.1289	0.6877	0.1636	0.1636	TRUE	0.1834
FBgn0036228	0	0	0	0	31	47	56	1	0	354	0	0	0	0	32	44	101	1	0	366	54.46	0	44	183	2710618.057	21.37	9.639	5.46857715736606e-22	1.25291178872098e-19	5.4202	1.0855	3.7097	3.7097	TRUE	0.5105
FBgn0250833	3	15	0	9	1024	875	1537	435	0	0	6	6	0	5	1058	823	2786	454	0	0	513.81	4	1280	0	282.151	8.14	9.543	1.3815920396687e-21	3.06798453855047e-19	0.5336	0.7292	0.5838	0.5838	TRUE	0.2319
FBgn0031603	46	223	49	151	679	684	475	698	313	332	98	94	79	82	702	643	861	728	163	343	379.19	88	734	253	8.343	3.061	9.533	1.52477523933701e-21	3.33463724311976e-19	0.0478	0.7442	0.0918	0.0918	TRUE	0.1046
FBgn0023212	768	4218	1056	2916	5459	5674	2732	5339	4564	3122	1632	1773	1698	1576	5641	5337	4952	5567	2380	3226	3378.24	1670	5374	2803	3.218	1.686	9.531	1.55083492821199e-21	3.34100766474804e-19	0.0085	0.6934	0.0296	0.0296	TRUE	0.0226
FBgn0030093	392	3330	686	2071	7843	9135	4643	8192	5856	1479	833	1400	1103	1119	8105	8592	8415	8542	3054	1528	4269.19	1114	8414	2291	7.545	2.916	9.434	3.95072574667012e-21	8.38599638638772e-19	0.0498	0.692	0.0912	0.0912	TRUE	0.2427
FBgn0031000	2	8	5	6	4596	5613	10873	3391	151	16474	4	3	8	3	4749	5280	19707	3536	79	17022	5039.11	4	8318	8550	1806.399	10.819	9.386	6.25203804133128e-21	1.28917024412251e-18	1.2482	0.6912	1.1577	1.1577	TRUE	3.3594
FBgn0036419	66	301	217	475	13338	17470	22621	17429	2107	9419	140	127	349	257	13783	16432	41000	18173	1099	9732	10109.17	218	22347	5416	102.48	6.679	9.387	6.16947883974561e-21	1.28917024412251e-18	0.4136	0.6891	0.4838	0.4838	TRUE	0.8628
FBgn0036373	320	1840	336	1032	3444	3431	1709	2365	2704	1124	680	774	540	558	3559	3227	3098	2466	1410	1161	1747.29	638	3088	1286	4.837	2.274	9.376	6.85205203920927e-21	1.39299322723868e-18	0.0235	0.6994	0.0554	0.0554	TRUE	0.1399
FBgn0001253	5	140	16	23	9553	5630	13588	3610	49	345	11	59	26	12	9872	5296	24628	3764	26	356	4404.88	27	10890	191	399.664	8.643	9.329	1.06486251920066e-20	2.1347535558531e-18	0.8144	0.6919	0.8035	0.8035	TRUE	0.2482
FBgn0004594	0	0	1	1	538	482	707	306	0	0	0	0	2	1	556	453	1281	319	0	0	261.19	1	652	0	1449.601	10.501	9.305	1.34576609752537e-20	2.62497133130827e-18	0	0.77	0.5134	0.5134	TRUE	0.2728
FBgn0031088	1	12	5	35	951	650	1244	432	25	13	2	5	8	19	983	611	2255	450	13	13	435.99	8	1075	13	119.693	6.903	9.273	1.80813352284462e-20	3.47981323583191e-18	0.4238	0.7367	0.4718	0.4718	TRUE	0.2681
FBgn0038645	1	11	1	15	14119	15937	26797	10494	16	24535	2	5	2	8	14590	14991	48569	10942	8	25351	11446.67	4	22273	12680	5183.86	12.34	9.161	5.11937284518428e-20	9.59649709706362e-18	1.8111	0.6888	1.614	1.614	TRUE	1.9593
FBgn0036417	2	0	1	7	930	866	1317	520	0	0	4	0	2	4	961	815	2387	542	0	0	471.44	2	1176	0	531.607	9.054	9.076	1.13073157546735e-19	2.092433276961e-17	0.7302	0.733	0.7311	0.7311	TRUE	0.3257
FBgn0002531	0	2	0	12	53370	57970	141515	48135	9	153066	0	1	0	6	55150	54527	256491	50190	5	158156	57452.62	2	104090	79080	51742.808	15.659	9.038	1.59702048665446e-19	2.88142421304632e-17	3.2291	0.6873	2.6125	2.6125	TRUE	7.9365
FBgn0085442	1215	5892	1495	3973	5644	6285	3316	5203	5474	2581	2582	2477	2404	2147	5832	5912	6010	5425	2855	2667	3831.16	2402	5795	2761	2.413	1.271	9.029	1.73411824004178e-19	3.09015588602013e-17	0.0033	0.6926	0.0187	0.0187	TRUE	0.0422
FBgn0004369	467	3109	811	2739	14467	17879	5595	17075	6461	1218	992	1307	1304	1480	14949	16817	10141	17804	3370	1259	6942.35	1271	14928	2314	11.74	3.553	9.018	1.9188861919083e-19	3.37770771878102e-17	0.0921	0.6901	0.1487	0.1487	TRUE	0.1731
FBgn0263081	123	877	282	1127	8904	10021	12134	8447	2148	3626	261	369	454	609	9201	9426	21992	8808	1120	3747	5598.64	423	12357	2434	29.168	4.866	8.965	3.089719091893e-19	5.37313317739561e-17	0.2492	0.6908	0.2817	0.2817	TRUE	2.2438
FBgn0052100	154	672	184	527	1304	1552	873	1130	1305	404	327	283	296	285	1347	1460	1582	1178	681	417	785.64	298	1392	549	4.685	2.228	8.963	3.16161707197379e-19	5.4327120020083e-17	0.0243	0.7146	0.057	0.057	TRUE	0.0668
FBgn0261239	307	1449	285	875	3558	3591	2530	2411	2358	834	652	609	458	473	3677	3378	4586	2514	1230	862	1843.82	548	3539	1046	6.457	2.691	8.924	4.50137911798236e-19	7.64387131634793e-17	0.0458	0.6987	0.0861	0.0861	TRUE	0.0451
FBgn0031066	936	4212	1964	4847	25346	28570	13009	31946	33933	46710	1989	1771	3158	2620	26191	26873	23578	33310	17697	48263	18545.09	2384	27488	32980	11.529	3.527	8.84	9.55444452916258e-19	1.60359130620852e-16	0.1006	0.6881	0.1527	0.1527	TRUE	0.3832
FBgn0027598	974	5048	1074	4029	4718	5649	2797	5021	3735	1921	2070	2122	1727	2177	4875	5314	5069	5235	1948	1985	3252.33	2024	5123	1966	2.529	1.339	8.837	9.83264279485281e-19	1.63131455288397e-16	0.0044	0.6936	0.0216	0.0216	TRUE	0.0776
FBgn0266019	1800	8595	2778	7748	12308	14407	10051	12579	7783	4115	3825	3614	4468	4187	12718	13551	18217	13116	4059	4252	8200.76	4024	14400	4156	3.579	1.84	8.83	1.04594838021723e-18	1.71559305909722e-16	0.0173	0.6896	0.0415	0.0415	TRUE	0.2591
FBgn0038535	2456	9949	1689	4072	28253	30603	25560	32265	21469	12200	5219	4183	2716	2201	29195	28786	46327	33642	11197	12606	17607.12	3580	34488	11902	9.636	3.268	8.813	1.22363948260277e-18	1.98449576313352e-16	0.0885	0.6882	0.132	0.132	TRUE	0.7639
FBgn0002533	0	1	0	4	24440	23029	64188	21351	11	281703	0	0	0	2	25255	21661	116339	22262	6	291071	47659.67	0	46379	145538	59907.708	15.87	8.804	1.3185036377726e-18	2.11458683417885e-16	3.1047	0.6874	2.5298	2.5298	TRUE	8.4192
FBgn0030838	529	2619	738	2167	2431	2709	1362	2739	2321	1228	1124	1101	1187	1171	2512	2548	2469	2856	1210	1269	1744.73	1146	2596	1240	2.267	1.181	8.778	1.6692992266605e-18	2.64776538874919e-16	0.0022	0.6994	0.0166	0.0166	TRUE	0.0368
FBgn0002787	1379	8873	1205	3567	17194	22209	13971	15965	8255	5549	2930	3731	1938	1928	17767	20890	25322	16647	4305	5734	10119.14	2632	20156	5020	7.658	2.937	8.753	2.07486892293833e-18	3.25528891670564e-16	0.0683	0.6891	0.1079	0.1079	TRUE	0.2962
FBgn0036951	5	21	16	20	7747	8113	14235	5751	123	17634	11	9	26	11	8005	7631	25800	5997	64	18220	6577.41	14	11858	9142	854.291	9.739	8.751	2.11878693970031e-18	3.28844846103594e-16	1.2366	0.6902	1.1488	1.1488	TRUE	2.8404
FBgn0000259	1140	4560	855	2024	12098	12939	8902	11037	10378	6931	2423	1917	1375	1094	12501	12171	16135	11508	5412	7161	7169.73	1702	13079	6286	7.688	2.943	8.728	2.60094257706822e-18	3.9517900165687e-16	0.0673	0.69	0.1088	0.1088	TRUE	0.6404
FBgn0053128	1	7	1	3	13860	15286	34934	9730	2	73644	2	3	2	2	14322	14378	63317	10145	1	76093	17826.48	2	25540	38047	12159.982	13.57	8.722	2.72695830789268e-18	4.10009543917947e-16	2.3705	0.6882	2.0682	2.0682	TRUE	6.2616
FBgn0266261	0	0	0	0	3	2	16	8	0	1826	0	0	0	0	3	2	29	8	0	1887	192.9	0	10	944	598032.455	19.19	8.688	3.68396986807672e-18	5.48189907998138e-16	5.6585	0.7995	3.6304	3.6304	TRUE	2.0834
FBgn0027567	3111	16697	2061	6347	56876	67914	37797	53257	32544	7169	6611	7020	3314	3430	58773	63881	68506	55531	16973	7407	29144.57	5094	61673	12190	12.107	3.598	8.652	5.0505084844082e-18	7.43867749632121e-16	0.1133	0.6877	0.166	0.166	TRUE	0.4826
FBgn0050026	32	86	117	138	2106	3327	1416	1896	928	237	68	36	188	75	2176	3129	2566	1977	484	245	1094.48	92	2462	364	27.044	4.757	8.648	5.22506059645466e-18	7.61803279285117e-16	0.2306	0.7068	0.2842	0.2842	TRUE	0.9814
FBgn0034914	1318	7765	1692	5398	41730	35088	53871	25631	8807	7403	2801	3265	2721	2917	43122	33004	97639	26725	4593	7649	22443.66	2926	50122	6121	17.129	4.098	8.631	6.08933176511227e-18	8.78934146976305e-16	0.1994	0.6879	0.2165	0.2165	TRUE	0.4679
FBgn0005585	5165	26758	5482	18109	86189	94440	71184	79131	54695	75425	10976	11251	8816	9787	89063	88831	129019	82509	28525	77933	53670.98	10208	97356	53229	9.538	3.254	8.616	6.94767981856134e-18	9.9289911387242e-16	0.0872	0.6873	0.137	0.137	TRUE	0.3916
FBgn0037972	9	33	10	35	783	507	839	254	243	343	19	14	16	19	809	477	1521	265	127	354	362.06	17	768	240	45.385	5.504	8.613	7.11310063145239e-18	1.00657347563121e-15	0.308	0.7469	0.359	0.359	TRUE	0.1176
FBgn0029002	84	631	142	356	2908	2624	3374	1724	1044	856	179	265	228	192	3005	2468	6115	1798	544	884	1567.95	216	3346	714	15.458	3.95	8.594	8.38079678728927e-18	1.1744506876479e-15	0.1491	0.7008	0.2001	0.2001	TRUE	0.2811
FBgn0051683	0	2	0	3	89	172	64	84	91	62	0	1	0	2	92	162	116	88	47	64	57.13	1	114	56	126.269	6.98	8.585	9.05194071141456e-18	1.25630492527459e-15	0	1.0668	0.1934	0.1934	TRUE	0.2392
FBgn0029639	0	0	0	0	1295	1352	258	903	320	4925	0	0	0	0	1338	1272	468	942	167	5089	927.47	0	1005	2628	5819.36	12.507	8.579	9.56213255452769e-18	1.31447448849574e-15	1.1814	0.7103	1.0415	1.0415	TRUE	0.4799
FBgn0036416	2	18	3	20	522	342	752	242	38	5	4	8	5	11	539	322	1363	252	20	5	252.88	7	619	12	85.815	6.423	8.575	9.88484085720496e-18	1.34601691446129e-15	0.4136	0.7728	0.4645	0.4645	TRUE	0.3376
FBgn0025394	888	5047	602	1478	13543	13935	8940	14128	8475	4080	1887	2122	968	799	13995	13107	16203	14731	4420	4216	7244.82	1444	14509	4318	10.049	3.329	8.569	1.04016974334914e-17	1.40315982014033e-15	0.0921	0.6899	0.1446	0.1446	TRUE	0.816
FBgn0027528	301	1339	488	1261	2303	2733	1197	2093	2272	1504	640	563	785	681	2380	2571	2170	2182	1185	1554	1471.02	667	2326	1370	3.49	1.803	8.529	1.47974064996545e-17	1.97764597607419e-15	0.015	0.7017	0.0418	0.0418	TRUE	0.1075
FBgn0263080	3	15	16	18	381	554	115	436	178	188	6	6	26	10	394	521	208	455	93	194	191.31	12	394	144	33.975	5.086	8.522	1.57448164137424e-17	2.08496036803631e-15	0.2179	0.8004	0.295	0.295	TRUE	0.459
FBgn0003378	0	0	0	0	5505	5371	13398	3198	4	3369	0	0	0	0	5689	5052	24283	3335	2	3481	4184.17	0	9590	1742	55532.85	15.761	8.474	2.36225628308197e-17	3.07178443153199e-15	3.1169	0.6921	2.3237	2.3237	TRUE	1.5426
FBgn0025643	0	0	0	0	1028	885	1008	811	275	7178	0	0	0	0	1062	832	1827	846	143	7417	1212.74	0	1142	3780	6611.873	12.691	8.454	2.8249316369579e-17	3.64063064712949e-15	1.3644	0.7048	1.1651	1.1651	TRUE	1.2823
FBgn0033355	0	1	8	13	1420	638	1366	653	93	87	0	0	13	7	1467	600	2476	681	49	90	538.29	5	1306	70	261.652	8.032	8.438	3.23451252481241e-17	4.13158883036657e-15	0.7734	0.7273	0.7627	0.7627	TRUE	0.2025
FBgn0033649	79	483	144	526	1385	1383	1319	1565	909	757	168	203	232	284	1431	1301	2391	1632	474	782	889.76	222	1689	628	7.59	2.924	8.402	4.40622722233546e-17	5.57890208133245e-15	0.0706	0.7113	0.1134	0.1134	TRUE	0.3441
FBgn0052302	2	11	3	16	4271	4676	7966	2908	32	12633	4	5	5	9	4413	4398	14438	3032	17	13053	3937.41	6	6570	6535	1159.543	10.179	8.4	4.4556350086459e-17	5.59240310563434e-15	1.4352	0.6925	1.3126	1.3126	TRUE	1.876
FBgn0034288	0	5	1	5	3978	4537	8448	3091	16	15478	0	2	2	3	4111	4268	15312	3223	8	15993	4292.04	2	6728	8000	3836.321	11.906	8.373	5.61344407794453e-17	6.98486653629753e-15	1.8762	0.692	1.6434	1.6434	TRUE	5.0792
FBgn0034961	76	445	92	236	768	671	495	607	582	394	162	187	148	128	794	631	897	633	304	407	428.96	156	739	356	4.727	2.241	8.296	1.0759997735336e-16	1.31618480772746e-14	0.029	0.7375	0.0657	0.0657	TRUE	0.101
FBgn0085235	0	2	0	3	573	323	634	112	2	0	0	1	0	2	592	304	1149	117	1	0	216.53	1	540	0	636.58	9.314	8.293	1.10382958288469e-16	1.33888035288719e-14	0	0.7872	0.706	0.706	TRUE	0.0726
FBgn0031150	301	1487	425	1147	3667	3904	1452	3232	2121	553	640	625	683	620	3789	3672	2632	3370	1106	571	1770.89	642	3366	838	5.245	2.391	8.287	1.15957578030685e-16	1.39477640107909e-14	0.0387	0.6992	0.0789	0.0789	TRUE	0.1734
FBgn0036932	148	698	170	544	1129	1335	1201	1333	1222	700	315	293	273	294	1167	1256	2177	1390	637	723	852.5	294	1498	680	5.093	2.349	8.279	1.24177886320782e-16	1.48130876954889e-14	0.0406	0.7124	0.075	0.075	TRUE	0.7377
