Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0034567	9	104	54	253	190	160	183	63	25	9	19	44	87	137	196	150	332	66	13	9	105.3	72	186	11	0.156	-2.679	-2.984	0.00284562550168767	0.0416066373186959	0.4057	0.8931	0.4657	0.4657	TRUE	0.1211
FBgn0015336	46	159	133	389	81	41	53	65	84	31	98	67	214	210	84	39	96	68	44	32	95.07	147	72	38	0.259	-1.951	-2.982	0.0028628670740946	0.0417662253914596	0.1885	0.9152	0.258	0.258	TRUE	0.0663
FBgn0030985	62	233	176	249	10	1	0	4	46	1	132	98	283	135	10	1	0	4	24	1	68.78	162	4	12	0.079	-3.665	-2.975	0.00293425955558841	0.0425841028635331	0.9095	1.0025	0.9298	0.9298	TRUE	0.81
FBgn0085420	5	90	55	234	55	35	32	25	3	13	11	38	88	126	57	33	58	26	2	13	45.22	66	44	8	0.109	-3.195	-2.974	0.00293505518486822	0.0425841028635331	0.5858	1.1669	0.6626	0.6626	TRUE	0.0822
FBgn0259245	16	131	81	283	131	62	175	69	38	6	34	55	130	153	135	58	317	72	20	6	98.11	93	146	13	0.142	-2.818	-2.973	0.00295155876370984	0.0427617845012693	0.4781	0.9082	0.5328	0.5328	TRUE	0.4347
FBgn0000039	12	173	77	504	468	177	494	259	28	19	26	73	124	272	484	166	895	270	15	20	234.42	124	454	18	0.137	-2.864	-2.97	0.00297762323454919	0.0429656388696754	0.5212	0.7795	0.5623	0.5623	TRUE	0.2277
FBgn0061469	794	3599	1567	5739	1218	1530	1207	1271	2013	602	1687	1513	2520	3102	1259	1439	2188	1325	1050	622	1670.46	2206	1553	836	0.379	-1.399	-2.968	0.00299485453886606	0.04316710095704	0.099	0.6999	0.1415	0.1415	TRUE	0.1417
FBgn0263018	8	18	10	19	0	0	0	0	0	0	17	8	16	10	0	0	0	0	0	0	5.09	13	0	0	0.011	-6.545	-2.962	0.00305428331087889	0.043879981015815	0.1187	4.9495	1.7641	1.7641	TRUE	0.0376
FBgn0038693	192	2174	1102	6610	1832	1290	1803	993	749	57	408	914	1772	3572	1893	1213	3268	1035	391	59	1452.59	1666	1852	225	0.135	-2.889	-2.952	0.00315901104576863	0.0451389857546355	0.5799	0.7019	0.6111	0.6111	TRUE	0.4155
FBgn0030830	1	5	4	26	75	9	25	26	0	0	2	2	6	14	78	8	45	27	0	0	18.31	6	40	0	0.021	-5.56	-2.95	0.0031816312738243	0.0453293786509191	0.7083	1.8723	0.8855	0.8855	TRUE	0.1042
FBgn0037519	45	382	206	675	84	70	52	25	135	28	96	161	331	365	87	66	94	26	70	29	132.46	238	68	50	0.21	-2.255	-2.95	0.00318263531086889	0.0453293786509191	0.2994	0.8508	0.3624	0.3624	TRUE	0.0499
FBgn0263780	36	109	115	346	25	25	6	0	28	8	77	46	185	187	26	24	11	0	15	8	57.74	124	15	12	0.093	-3.424	-2.947	0.0032086687040535	0.0456509190728646	0.7599	1.0629	0.8169	0.8169	TRUE	0.0861
FBgn0013733	5745	24400	16982	62355	7812	8073	5970	7200	12081	6769	12208	10259	27310	33699	8073	7594	10820	7507	6301	6994	13076.55	20869	8498	6648	0.319	-1.651	-2.947	0.00321257213645226	0.0456572550243048	0.1444	0.6886	0.2009	0.2009	TRUE	0.0699
FBgn0027550	93	536	258	1305	359	167	472	272	191	44	198	225	415	705	371	157	855	284	100	45	335.54	386	417	72	0.188	-2.408	-2.943	0.00325490791176284	0.0462040268878277	0.3748	0.7516	0.4209	0.4209	TRUE	0.6395
FBgn0029504	948	4034	979	2568	832	966	376	975	1969	693	2015	1696	1574	1388	860	909	681	1017	1027	716	1188.23	1668	867	872	0.523	-0.935	-2.939	0.00329615355207449	0.0466442822594207	0.0296	0.7052	0.064	0.064	TRUE	0.1518
FBgn0267002	731	4443	2880	11338	2074	1800	1593	1645	2386	403	1553	1868	4632	6128	2143	1693	2887	1715	1244	416	2428.01	3545	2110	830	0.234	-2.093	-2.938	0.00330129127520408	0.0466669686365305	0.2665	0.6959	0.3245	0.3245	TRUE	0.1042
FBgn0037763	681	6078	4291	15381	74	145	1	265	1024	28	1447	2556	6901	8313	76	136	2	276	534	29	2026.99	4804	122	282	0.059	-4.092	-2.936	0.00332933173426728	0.0469627851362509	1.3571	0.6976	1.2429	1.2429	TRUE	0.0658
FBgn0011676	42	325	119	648	162	90	117	34	92	20	89	137	191	350	167	85	212	35	48	21	133.57	192	125	34	0.18	-2.477	-2.935	0.00334021079712552	0.0470659585426342	0.3833	0.8494	0.4395	0.4395	TRUE	0.2149
FBgn0035149	133	755	151	495	168	214	108	169	347	142	283	317	243	268	174	201	196	176	181	147	218.5	278	187	164	0.591	-0.759	-2.932	0.00336306790065838	0.0472746579221789	0.008	0.7863	0.0385	0.0385	TRUE	0.0782
FBgn0034157	0	18	39	168	211	229	258	67	5	0	0	8	63	91	218	215	468	70	3	0	113.46	40	243	2	0.035	-4.826	-2.93	0.00338985127158044	0.0475623871824405	1.5307	0.8782	1.3757	1.3757	TRUE	0.1499
FBgn0021847	521	2806	543	2090	216	389	118	64	749	168	1107	1180	873	1130	223	366	214	67	391	174	572.36	1072	218	282	0.263	-1.925	-2.929	0.00340274637684119	0.0476420577024754	0.2202	0.7249	0.2745	0.2745	TRUE	1.1042
FBgn0032706	129	1371	649	2638	90	104	38	232	288	199	274	576	1044	1426	93	98	69	242	150	206	417.74	830	126	178	0.214	-2.224	-2.919	0.00351348595328197	0.0489330749379556	0.3293	0.7389	0.3684	0.3684	TRUE	0.0699
FBgn0035704	376	1429	452	1684	237	294	87	310	771	264	799	601	727	910	245	277	158	323	402	273	471.41	759	251	338	0.445	-1.168	-2.914	0.00356352048091175	0.049473355320166	0.0524	0.733	0.1008	0.1008	TRUE	0.1957
FBgn0030317	239	994	970	1666	1205	931	458	1057	443	11	508	418	1560	900	1245	876	830	1102	231	11	768.17	846	1013	121	0.144	-2.799	-2.914	0.0035707177	0.0495212035641806	0.565	0.7152	0.5865	0.5865	TRUE	0.5522
